#OK
#SQL= select bdmId, x, y, z
#	from MDR1..BDMW 
#	where snapnum = 85 
#	and Vcir > 1000.0
#	
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-06-25 12:19:29.891 CEST
#QUERYTIME 182524 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
bdmId,x,y,z
8512643199,547.0914,812.2495,848.5828
8512645777,428.8116,823.0805,846.8123
8512653490,534.2845,949.9589,874.4708
8512654795,418.5256,824.3328,859.4133
8512659143,531.5443,976.0855,879.0633
8512666132,506.9841,969.4301,892.7396
8512671623,412.1243,984.6303,900.4381
8512674218,414.9956,988.4554,902.8149
8512684239,517.6902,994.2108,925.8129
8512684658,518.1451,963.4462,926.1833
8512685481,426.8632,811.9283,923.7785
8512686504,424.5645,817.3387,927.7386
8512696156,424.5659,934.92,952.3321
8512703690,556.3763,954.1852,960.4116
8512712148,411.8363,838.3842,979.7745
8512712895,467.1746,837.1494,986.8087
8512722738,715.499,890.1096,806.2499
8512724257,705.8122,864.925,814.4191
8512725171,654.7938,944.3489,808.4033
8512729595,786.4042,852.2895,810.2081
8512732321,636.0118,937.3207,825.4586
8512733862,665.9299,986.9252,815.9091
8512734334,650.2923,922.738,823.6306
#OK
