#OK
#SQL= select * from MDR1..BDMW where snapnum = 85 and Vcir between 800.000000 and 1000.000000
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-06-26 10:36:28.592 CEST
#QUERYTIME 181362 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=NInCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 4 name=hostFlag JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 12 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=Vrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=Vcir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=conc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=Xoff JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=virialRatio JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=spin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=Rrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=axisratio_2_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=axisratio_3_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 26 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 28 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 29 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 30 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,snapnum,NInCat,hostFlag,x,y,z,vx,vy,vz,np,Mvir,Mtot,Rvir,Vrms,Vcir,conc,Xoff,virialRatio,spin,Rrms,axisratio_2_1,axisratio_3_1,axis1_x,axis1_y,axis1_z,ix,iy,iz,phkey
8511920088,85,11920088,-1,51.059,680.0831,830.4713,-159.83,-123.5,-91.92,18926,1.64099997E14,1.72499996E14,0.9063,1118.0,994.0,7.164,0.075,0.4598,0.0338,0.4564,0.7401,0.6412,0.504,0.2292,0.8328,52,696,850,930486234
8511920243,85,11920243,-1,144.948,632.676,837.7576,-52.8,-340.46,227.18,18416,1.59700004E14,1.62300003E14,0.8854,1000.0,969.4,6.287,0.0202,0.2032,0.025,0.4705,0.8493,0.6658,0.3955,0.7646,0.5088,148,647,857,927944362
8511920367,85,11920367,-1,149.6884,754.0248,841.1462,-46.59,386.82,353.3,12893,1.11800004E14,1.16100004E14,0.7929,977.8,836.9,5.408,0.0684,0.4994,0.0542,0.4257,0.5428,0.4339,-0.258,0.9095,-0.326,153,772,861,913648898
8511920812,85,11920812,-1,191.5058,660.622,853.5202,120.68,-67.67,562.01,13486,1.17000001E14,1.27100003E14,0.8164,981.7,866.8,6.413,0.0413,0.4105,0.0178,0.4285,0.6952,0.6181,0.353,0.8155,0.4586,196,676,874,927474458
8511921552,85,11921552,-1,115.5466,787.2604,839.0444,-132.97,400.61,6.89,11827,1.02599999E14,1.056E14,0.771,881.6,844.1,6.807,0.0256,0.196,0.0339,0.3994,0.6862,0.5528,0.2409,0.1013,0.9653,118,806,859,906642237
8512143790,85,12143790,-1,533.1496,648.4407,865.2658,67.95,156.24,-84.36,14858,1.28799996E14,1.33299998E14,0.8278,970.5,919.3,7.068,0.0205,0.2541,0.0324,0.4328,0.6467,0.5214,-0.0813,0.9937,-0.0771,545,664,886,796151499
8512144017,85,12144017,-1,479.7558,700.9474,852.6423,218.61,429.1,-374.96,24437,2.11899996E14,2.27500005E14,0.9926,1061.0,975.7,3.37,0.0397,0.2896,0.0065,0.5712,0.9293,0.734,-0.1084,0.9921,0.0625,491,717,873,815089405
8512146452,85,12146452,-1,489.5405,721.1801,871.0175,-120.23,165.69,62.88,11955,1.03699997E14,1.05399999E14,0.7704,860.2,825.6,5.768,0.0303,0.2089,0.0391,0.4155,0.7398,0.5898,0.7772,0.6037,0.1778,501,738,891,815066722
8512146820,85,12146820,-1,429.0227,624.2024,866.7692,-63.36,-51.8,-442.3,14798,1.28300001E14,1.33599999E14,0.8307,938.3,860.9,4.779,0.0274,0.2973,0.0358,0.4635,0.6594,0.515,-0.3688,0.8862,0.2805,439,639,887,812907519
8512149669,85,12149669,-1,513.0538,600.6674,874.5155,304.78,-247.51,-425.99,28083,2.435E14,2.83899989E14,1.0673,1189.0,994.1,2.592,0.1069,0.4854,0.0547,0.633,0.5903,0.3748,0.246,0.6086,0.7544,525,615,895,797642997
8512152601,85,12152601,-1,546.6746,698.7332,890.7209,58.49,204.94,50.47,14134,1.22600001E14,1.28400002E14,0.8211,971.8,874.3,5.967,0.0215,0.4033,0.0461,0.4285,0.893,0.7837,0.7389,-0.0198,0.6735,559,715,912,789567862
8512156234,85,12156234,-1,589.3257,751.6192,896.0377,424.45,-17.79,-127.41,12544,1.08800002E14,1.14100001E14,0.7854,924.9,840.2,5.88,0.0247,0.3673,0.0178,0.4385,0.6636,0.4611,0.5455,0.494,0.677,603,769,917,787959531
8512156977,85,12156977,-1,596.0773,761.1259,894.8001,229.96,-270.29,388.43,11445,9.925E13,1.06200004E14,0.7724,873.7,811.8,5.995,0.0381,0.2831,0.0194,0.4145,0.8266,0.7797,0.3394,0.8756,-0.3436,610,779,916,787791457
8512157249,85,12157249,-1,486.7133,794.0067,881.6081,-52.28,346.37,-424.9,15523,1.34599997E14,1.41200003E14,0.8449,914.9,872.7,4.716,0.0324,0.2125,0.03,0.4618,0.5406,0.4779,-0.6649,0.7469,-0.0124,498,813,902,822417939
8512159895,85,12159895,-1,595.6751,756.2812,897.7271,-69.71,-138.11,80.36,22022,1.90999997E14,2.02899993E14,0.955,1020.0,940.0,3.165,0.0728,0.3034,0.087,0.556,0.5775,0.4881,0.3902,0.8079,0.4415,609,774,919,787788212
8512160226,85,12160226,-1,540.7222,768.6862,898.6548,155.22,-292.39,-162.87,19795,1.71700008E14,1.88100005E14,0.9297,1047.0,910.2,3.508,0.0884,0.4726,0.0662,0.536,0.7529,0.5223,0.7176,-0.6357,0.2844,553,787,920,788055064
8512160286,85,12160286,-1,594.2736,758.237,899.5483,311.7,-592.97,-272.98,12816,1.11099999E14,1.17200002E14,0.7958,901.3,849.1,6.119,0.0348,0.2581,0.0419,0.4129,0.775,0.5632,-0.7818,0.559,0.2763,608,776,921,787791159
8512160472,85,12160472,-1,491.4655,705.6263,892.0155,117.82,255.12,-186.67,21182,1.83699996E14,1.92000003E14,0.9365,1042.0,956.3,4.253,0.0308,0.2857,0.0337,0.5169,0.9413,0.8349,-0.6205,0.5964,0.5092,503,722,913,821279216
8512165568,85,12165568,-1,583.4309,760.4382,913.972,-112.05,-109.23,340.26,12334,1.07E14,1.10000001E14,0.7778,906.6,891.9,8.331,0.0239,0.1836,0.0294,0.3969,0.8325,0.6412,-0.5331,0.0267,0.8457,597,778,935,787979940
8512166383,85,12166383,-1,486.6321,600.6378,906.2128,420.48,-197.25,-281.19,17167,1.48900007E14,1.50700001E14,0.8665,1009.0,962.9,6.953,0.0105,0.2259,0.0269,0.4427,0.7578,0.5725,0.4411,0.8606,0.2544,498,615,927,806044186
8512195713,85,12195713,-1,560.1202,737.8499,978.5772,-55.13,-88.02,-216.58,15777,1.36800002E14,1.56500002E14,0.8733,1029.0,901.4,6.204,0.0274,0.4454,0.038,0.4735,0.769,0.5299,-0.4811,0.0478,0.8754,573,755,1002,788587620
8512196670,85,12196670,-1,579.5023,695.2792,972.0312,428.33,206.3,-317.19,12072,1.04700003E14,1.07200001E14,0.7688,904.8,864.5,7.279,0.0169,0.2574,0.0153,0.4077,0.7077,0.6547,-0.7451,0.5294,0.4056,593,711,995,790425847
8512196782,85,12196782,-1,524.4764,654.674,977.284,288.63,314.99,-149.86,12644,1.09599999E14,1.12199998E14,0.7814,921.9,853.1,6.204,0.0379,0.2692,0.0090,0.413,0.6331,0.5295,0.4699,-0.7757,0.4214,537,670,1000,788843339
8512197043,85,12197043,-1,403.989,759.6173,978.1797,-772.1,287.87,-42.77,14666,1.27200003E14,1.323E14,0.8281,940.2,864.1,5.021,0.0253,0.2931,0.0169,0.4436,0.6369,0.5674,0.4495,0.8595,0.2433,413,777,1001,822933317
8512201783,85,12201783,-1,569.5289,764.1602,999.3997,504.02,113.35,392.8,22902,1.98599992E14,2.11400002E14,0.9677,1085.0,971.5,3.995,0.1105,0.3508,0.0399,0.539,0.604,0.5203,0.5074,0.2036,0.8373,583,782,1023,787651658
8512201957,85,12201957,-1,405.7621,793.9826,996.3515,-400.08,460.16,-67.99,18081,1.56799995E14,1.65799998E14,0.8908,995.2,892.2,3.666,0.0293,0.3204,0.0449,0.5014,0.6035,0.4898,0.9,0.4283,0.0811,415,813,1020,823075454
8512202437,85,12202437,-1,595.7154,702.5727,981.8061,772.78,274.38,-908.64,10981,9.5230003E13,1.04300001E14,0.7678,866.4,819.2,7.006,0.0404,0.2381,0.0189,0.3937,0.7182,0.6282,-0.1375,-0.1383,0.9808,610,719,1005,790382994
8511858311,85,11858311,-1,812.9986,494.2007,909.9297,-67.12,136.16,-221.19,20372,1.76700004E14,1.84999995E14,0.9257,1056.0,952.8,4.623,0.0289,0.3323,0.0402,0.5079,0.4752,0.4273,0.61,0.3899,-0.6898,832,506,931,663911991
8511861776,85,11861776,-1,808.5185,563.0162,916.7968,215.46,-143.98,-165.43,19955,1.73000008E14,1.78799992E14,0.9153,1073.0,962.9,5.178,0.0144,0.3203,0.0204,0.4866,0.736,0.4417,0.6051,-0.4074,0.684,827,576,938,674651429
8511862957,85,11862957,-1,889.8361,471.5864,914.9952,231.76,-343.94,-709.44,11625,1.00799997E14,1.04500002E14,0.7681,841.3,809.2,5.49,0.0342,0.1938,0.0166,0.413,0.8137,0.5816,0.7624,0.1553,-0.6282,911,482,936,669992007
8511863342,85,11863342,-1,885.1326,474.2723,914.9991,578.11,-346.33,-707.09,16563,1.436E14,1.49400001E14,0.8615,970.7,881.7,4.255,0.0526,0.3286,0.0242,0.4786,0.6043,0.5558,0.5208,-0.5403,0.6609,906,485,936,669992155
8511864110,85,11864110,-1,848.7495,476.787,926.1981,33.46,-116.0,34.13,15669,1.35899996E14,1.46100007E14,0.8566,943.7,875.6,4.912,0.0037,0.2299,0.0369,0.4623,0.6868,0.6231,-0.3772,0.1409,0.9153,869,488,948,664000277
8511864222,85,11864222,-1,898.098,467.0667,917.6042,-239.13,-576.19,-581.96,25681,2.22699993E14,2.38999998E14,1.0074,1102.0,990.8,3.279,0.0689,0.3417,0.0552,0.5759,0.6183,0.5203,-0.2357,0.1722,0.9565,919,478,939,670015914
8511866436,85,11866436,-1,987.3079,413.6016,931.0358,1247.58,-924.8,-194.89,19616,1.70099999E14,2.12999994E14,0.9708,1295.0,990.5,7.67,0.0795,0.8999,0.0896,0.4871,0.7057,0.6258,0.9462,-0.1893,-0.2625,1011,423,953,669352771
8511867041,85,11867041,-1,932.659,401.0926,932.0984,-143.83,-456.76,-152.97,15974,1.38500003E14,1.42599994E14,0.847,970.2,913.3,5.895,0.0352,0.2687,0.035,0.4643,0.7438,0.6292,-0.1328,0.6813,0.7198,955,410,954,669613723
8511867330,85,11867330,-1,827.5286,571.5338,936.8873,91.42,327.43,258.23,15170,1.31600004E14,1.34499996E14,0.8317,953.4,921.5,6.852,0.0226,0.2054,0.0372,0.425,0.6678,0.6521,0.2295,0.2391,0.9435,847,585,959,674340791
8512168801,85,12168801,-1,541.4705,699.0764,913.9844,277.6,-229.28,-283.22,19361,1.67900002E14,1.78299997E14,0.9151,1037.0,908.1,3.543,0.0075,0.3995,0.0096,0.5232,0.5478,0.4158,-0.6647,0.7449,-0.058,554,715,935,789457114
8512169276,85,12169276,-1,537.6976,676.8929,916.5928,679.52,113.56,5.65,14615,1.267E14,1.34300003E14,0.8253,878.2,815.2,2.559,0.074,0.246,0.031,0.4929,0.8215,0.3624,0.9753,0.0064,0.2208,550,693,938,789174051
8512169419,85,12169419,-1,517.5107,665.6276,908.2859,225.11,-511.35,-1227.43,12382,1.07400003E14,1.21400002E14,0.5767,1000.0,922.3,3.87,0.0385,0.3397,0.0312,0.3284,0.8938,0.5615,0.5691,0.8178,0.0853,529,681,930,789076922
8512171876,85,12171876,-1,572.3517,685.0999,922.939,-47.06,-156.76,2.09,24813,2.15200007E14,2.351E14,1.0017,1040.0,969.2,2.903,0.1097,0.3034,0.0529,0.6037,0.6409,0.3426,0.4807,0.844,-0.2378,586,701,945,789996922
8512171923,85,12171923,-1,483.2546,727.9944,921.4197,217.07,-88.8,-479.23,17449,1.51300004E14,1.54599999E14,0.8728,1026.0,963.7,6.811,0.0626,0.2358,0.0195,0.4524,0.6767,0.4632,-0.1509,0.9591,0.2395,494,745,943,821216770
8512172400,85,12172400,-1,498.2354,608.1342,913.9469,162.75,-131.76,-445.76,13380,1.16000003E14,1.19299998E14,0.7989,909.4,866.9,6.159,0.0254,0.2194,0.0203,0.4291,0.6183,0.535,0.3569,0.5731,0.7377,510,622,935,805875915
8512172954,85,12172954,-1,582.6944,692.3616,928.0566,141.28,-254.92,-374.07,14670,1.27200003E14,1.28799996E14,0.8137,889.0,846.4,3.926,0.0436,0.1883,0.0454,0.4606,0.7505,0.606,-0.3736,0.7247,0.579,596,708,950,789701884
8512173159,85,12173159,-1,520.1814,776.697,923.3976,42.77,-266.66,-309.78,18472,1.60199998E14,1.66499994E14,0.8935,1005.0,968.8,6.379,0.0204,0.2166,0.0107,0.4745,0.8406,0.782,0.637,0.7666,-0.0812,532,795,945,788256718
8512176268,85,12176268,-1,483.8919,764.6724,930.1188,156.57,62.03,-417.64,12237,1.06100003E14,1.09499998E14,0.775,866.9,824.9,5.419,0.0321,0.2112,0.0252,0.4151,0.7528,0.5816,0.8666,0.4943,-0.0675,495,783,952,822353718
8512176503,85,12176503,-1,594.8558,699.6475,935.4935,334.6,38.96,-49.43,17619,1.52800005E14,1.55600005E14,0.8739,1019.0,964.4,6.678,0.0152,0.2393,0.0182,0.4566,0.8592,0.6532,0.9189,-0.3046,-0.2507,609,716,957,789712946
8512177090,85,12177090,-1,537.7446,618.1794,932.6917,236.64,-120.8,-269.85,11306,9.8050001E13,9.9069997E13,0.7547,856.8,821.6,6.235,0.0154,0.2166,0.0265,0.3988,0.7735,0.6136,0.0276,0.9905,-0.1348,550,633,955,804711636
8512180559,85,12180559,-1,538.8625,605.504,942.5541,387.51,0.92,-126.58,10510,9.1140003E13,9.7449998E13,0.7505,942.2,813.5,7.14,0.0671,0.4548,0.07,0.384,0.7171,0.5595,0.5192,-0.2435,0.8192,551,620,965,804851418
8512225330,85,12225330,-1,777.5675,774.7411,833.3048,-125.02,-34.81,-587.55,12732,1.10400004E14,1.168E14,0.7911,903.5,825.0,5.077,0.0106,0.3185,0.032,0.4242,0.6574,0.6066,0.706,0.5851,0.3991,796,793,853,696597776
8512226536,85,12226536,-1,662.9673,699.9666,832.0731,40.82,-189.81,-472.32,21632,1.87599994E14,1.957E14,0.9432,1100.0,998.0,5.56,0.1035,0.3169,0.036,0.513,0.5048,0.4858,0.1888,-0.3487,0.918,678,716,852,792903420
8512226864,85,12226864,-1,789.7081,663.8885,842.6915,407.11,-235.84,-278.59,11209,9.721E13,1.01099999E14,0.7596,880.7,806.8,5.844,0.0655,0.3339,0.0542,0.422,0.5893,0.5615,0.3434,0.5533,-0.7589,808,679,862,683028917
8512229067,85,12229067,-1,653.1519,681.0865,841.2906,22.78,652.51,-757.64,14885,1.29099998E14,1.64099997E14,0.8864,956.3,829.3,4.493,0.1192,0.37,0.0217,0.4838,0.557,0.421,-0.092,0.8361,-0.5408,668,697,861,793686690
8512233507,85,12233507,-1,799.5962,656.5827,858.4104,405.16,-174.68,-107.35,16402,1.42199992E14,1.47499998E14,0.8586,965.5,888.7,4.664,0.0341,0.2873,0.0223,0.4759,0.8076,0.5193,0.9836,0.1799,0.0153,818,672,879,683137617
8512235021,85,12235021,-1,612.5997,652.0218,865.4205,160.72,-101.5,133.98,18605,1.61299997E14,1.67700001E14,0.897,1019.0,949.6,5.579,0.0558,0.2616,0.0192,0.4752,0.76,0.5693,0.2589,0.8855,0.3859,627,667,886,796088158
8512235117,85,12235117,-1,775.1163,707.2469,853.0083,359.33,-584.79,-298.87,15068,1.30699999E14,1.32700002E14,0.826,953.0,892.7,5.668,0.0131,0.2365,0.0238,0.438,0.7373,0.5136,0.9369,0.2031,-0.2846,793,724,873,683197680
8512238881,85,12238881,-1,656.8405,698.0518,871.7933,179.08,-166.95,201.2,14293,1.24000001E14,1.27999999E14,0.8184,922.6,849.7,4.662,0.0449,0.2791,0.0107,0.4558,0.8757,0.6651,-0.3573,0.0825,0.9303,672,714,892,792862078
8512238986,85,12238986,-1,608.0681,643.3655,874.5745,514.05,223.87,226.79,13459,1.16699999E14,1.24000001E14,0.8076,923.8,832.1,4.753,0.0632,0.3436,0.0939,0.441,0.7099,0.5595,0.9943,-0.0034,0.1066,622,658,895,796084619
8512239362,85,12239362,-1,653.2841,650.5198,870.8807,114.34,35.35,72.89,13265,1.14999997E14,1.18600002E14,0.7978,854.8,829.8,4.697,0.0269,0.1444,0.0428,0.4413,0.6481,0.499,-0.0686,-0.2234,0.9723,668,666,891,793575137
8511894243,85,11894243,-1,818.5642,485.614,980.1884,106.46,291.97,-135.3,13082,1.13399996E14,1.15600001E14,0.7904,892.4,847.4,5.541,0.0235,0.2592,0.0262,0.4182,0.889,0.6552,0.9487,-0.2644,-0.1734,838,497,1003,664236912
8511895107,85,11895107,-1,901.1747,533.2225,993.0645,-636.8,113.63,542.75,21070,1.82700007E14,1.97099992E14,0.944,1034.0,941.9,3.933,0.0487,0.2868,0.0091,0.5292,0.8075,0.6194,0.0928,0.0091,0.9956,922,546,1016,672951460
8512250258,85,12250258,-1,721.095,707.9421,892.2449,-134.0,-450.0,-135.51,20741,1.79900007E14,1.84700002E14,0.9256,1032.0,961.1,4.61,0.0375,0.2271,0.031,0.5032,0.5682,0.4923,0.9722,0.0203,0.2331,738,724,913,792249439
8512250430,85,12250430,-1,646.469,698.7735,893.3885,473.82,284.75,20.77,18613,1.61400006E14,1.89400005E14,0.933,1014.0,888.5,3.844,0.1249,0.3735,0.0522,0.5257,0.9347,0.6258,0.5463,0.8376,0.0052,661,715,914,792595410
8512251018,85,12251018,-1,713.0271,704.3427,892.6907,493.51,220.76,-169.66,21022,1.82300004E14,1.93399995E14,0.9384,1027.0,927.4,3.211,0.1014,0.3377,0.0253,0.5444,0.6787,0.4428,-0.4689,0.3836,0.7956,730,721,914,792223523
8512252228,85,12252228,-1,616.9803,771.2878,893.0667,-231.45,91.24,373.88,15992,1.38699996E14,1.46300008E14,0.8545,962.3,838.7,2.618,0.0247,0.3579,0.0367,0.4989,0.6322,0.3712,0.1188,0.7458,-0.6555,631,789,914,787805218
8512253975,85,12253975,-1,607.6577,737.2743,901.9171,136.16,-138.11,200.34,14164,1.22800002E14,1.27200003E14,0.8173,904.7,849.3,4.787,0.0291,0.2409,0.023,0.4469,0.7686,0.6994,0.58,-0.7803,0.234,622,754,923,789782763
8512256308,85,12256308,-1,615.6646,630.1198,896.3585,336.64,756.66,146.76,19615,1.70099999E14,2.02599999E14,0.9554,1154.0,990.1,7.343,0.0208,0.5146,0.0128,0.4869,0.663,0.6579,-0.6253,0.4767,0.6179,630,645,917,789882076
8512259984,85,12259984,-1,647.2415,743.9703,909.0069,-98.55,-223.03,148.19,23236,2.01500001E14,2.15700002E14,0.9715,1032.0,948.7,2.667,0.1121,0.3266,0.0322,0.5881,0.3933,0.2712,-0.2761,0.7114,0.6463,662,761,930,792677189
8512260640,85,12260640,-1,713.2283,610.941,920.1835,282.32,33.07,591.16,17668,1.53200007E14,1.90900005E14,0.9349,1100.0,936.8,6.805,0.0334,0.5722,0.0111,0.4884,0.8769,0.5754,0.0052,0.7799,0.6259,730,625,942,801785285
8512261055,85,12261055,-1,612.9526,638.1291,909.5726,396.16,40.06,149.17,16300,1.41400004E14,1.52699996E14,0.8627,897.6,842.0,2.559,0.1542,0.3466,0.0583,0.5478,0.3526,0.1932,0.9002,-0.0623,-0.431,627,653,931,790058599
8512262268,85,12262268,-1,636.6085,760.5735,911.1365,84.41,-518.13,21.42,13147,1.14E14,1.21899997E14,0.8039,889.7,813.4,4.265,0.0357,0.2976,0.0215,0.4462,0.6647,0.4722,0.5627,-0.696,0.446,651,778,933,780853602
8512262782,85,12262782,-1,741.3596,621.7941,914.2369,198.39,-156.06,-168.75,13341,1.15700002E14,1.27200003E14,0.8157,944.4,846.6,5.722,0.0286,0.3423,0.0085,0.4288,0.7156,0.5965,0.7268,-0.4783,0.4929,759,636,936,801827081
8512264712,85,12264712,-1,620.973,726.6244,915.8397,49.05,-165.96,-387.21,20897,1.81200006E14,1.89400005E14,0.9337,1080.0,984.7,5.515,0.0304,0.3196,0.0309,0.4974,0.8171,0.5254,0.4869,0.872,0.0492,635,744,937,789771016
8512266314,85,12266314,-1,640.3765,724.132,918.4456,-237.9,-13.87,87.52,20340,1.76399994E14,1.87599994E14,0.9301,1016.0,926.9,3.701,0.0617,0.2964,0.013,0.5232,0.6077,0.5583,0.5395,0.0523,0.8404,655,741,940,792660426
8512266690,85,12266690,-1,608.0703,730.7693,920.6658,304.12,232.14,-397.72,10871,9.4280002E13,9.7060003E13,0.7495,839.6,814.9,6.538,0.0205,0.1824,0.0324,0.3909,0.7864,0.5948,-0.0629,0.9117,-0.406,622,748,942,789759554
8512267960,85,12267960,-1,605.3079,792.1373,921.2581,239.22,-224.53,-302.93,19640,1.703E14,1.78600007E14,0.9173,1052.0,985.5,6.363,0.0209,0.3036,0.0273,0.4988,0.8204,0.5893,0.6898,-0.6584,0.3012,619,811,943,787859305
8512268761,85,12268761,-1,681.3666,685.3167,921.7693,-44.96,268.32,-260.33,11885,1.03100002E14,1.08600001E14,0.7743,884.3,803.8,4.994,0.0268,0.3406,0.034,0.4177,0.6976,0.5248,0.6998,-0.6235,0.3487,697,701,943,791800349
8512270186,85,12270186,-1,680.2739,741.8112,926.4246,-178.34,-197.09,-321.04,20310,1.76100001E14,1.82100003E14,0.9203,996.6,920.4,3.211,0.0334,0.2252,0.0144,0.5297,0.8058,0.4816,0.4067,0.7158,0.5676,696,759,948,792500031
8512272139,85,12272139,-1,612.7947,642.085,926.7095,239.43,164.47,-315.63,15757,1.366E14,1.44299996E14,0.8533,993.6,907.0,6.029,0.021,0.3512,0.0352,0.4543,0.7684,0.6099,-0.042,0.9967,0.07,627,657,948,790066270
8512274510,85,12274510,-1,677.2319,754.2175,933.6248,-151.35,-581.17,-119.48,13608,1.17999999E14,1.19099997E14,0.7985,924.8,877.1,6.272,0.0233,0.2247,0.0212,0.4175,0.7809,0.6585,0.723,0.6838,-0.0979,693,772,956,780755685
8512304838,85,12304838,-1,613.0511,608.9499,997.8073,879.1,-188.58,-200.66,12777,1.10799998E14,1.18900004E14,0.7972,900.4,835.9,5.628,0.0356,0.2532,0.0392,0.4217,0.6339,0.5576,0.9029,0.4118,0.1231,627,623,1021,803507621
8512307991,85,12307991,-1,905.6038,697.4287,994.711,445.2,27.09,-315.96,12691,1.10100002E14,1.15099998E14,0.7892,962.9,852.4,6.292,0.0889,0.4175,0.0171,0.4167,0.7611,0.6344,0.7948,-0.0535,0.6045,927,714,1018,686002041
8512308057,85,12308057,-1,934.1548,648.0023,998.5228,-272.65,-334.32,-207.36,12316,1.06799999E14,1.26900001E14,0.8158,983.6,856.4,7.679,0.0713,0.5004,0.0881,0.4136,0.714,0.6775,-0.6726,0.738,0.0543,956,663,1022,686125141
8512308269,85,12308269,-1,871.511,622.7053,992.499,92.14,-315.84,-650.24,17889,1.55099993E14,1.60600001E14,0.883,956.3,905.6,4.279,0.0301,0.215,0.0477,0.4978,0.6896,0.5442,-0.2416,0.5238,0.8168,892,637,1016,674009765
8512308666,85,12308666,-1,849.7885,743.4744,999.1815,1154.35,-74.53,-406.2,24909,2.15999995E14,2.72799998E14,1.0579,1126.0,969.2,4.001,0.0861,0.4638,0.0308,0.5931,0.8448,0.6179,0.9717,-0.1928,0.1363,870,761,1023,685763888
8512309299,85,12309299,-1,844.3429,607.0129,997.4399,28.53,-676.15,-576.92,12020,1.042E14,1.08500001E14,0.7737,884.2,834.2,6.126,0.0297,0.2449,0.0216,0.418,0.5672,0.5393,0.7616,0.0623,0.6451,864,621,1021,674037156
8512309588,85,12309588,-1,868.6305,621.7056,998.1911,174.26,-191.41,-789.21,14087,1.22199998E14,1.24000001E14,0.8088,894.8,853.6,4.879,0.0261,0.1761,0.0462,0.4394,0.8861,0.6616,0.2456,0.6394,-0.7286,889,636,1022,674009613
8512310295,85,12310295,-1,960.4955,619.9335,804.1683,-407.35,420.08,-52.36,16638,1.44299996E14,1.47900001E14,0.8569,934.4,873.7,3.717,0.1155,0.2686,0.0341,0.491,0.5469,0.4994,-0.5335,0.1935,0.8234,983,634,823,678982410
8512310720,85,12310720,-1,939.4324,697.7349,804.5841,-839.59,-720.9,563.18,19043,1.65100002E14,1.787E14,0.9139,959.0,887.9,2.836,0.1163,0.3139,0.0389,0.5499,0.6971,0.4253,0.8806,0.0108,-0.4738,961,714,823,681155444
8512311519,85,12311519,-1,885.2511,789.7514,807.3295,322.83,88.28,382.1,19342,1.67700001E14,1.73000008E14,0.9052,994.7,943.7,4.814,0.0322,0.2171,0.0302,0.4911,0.6315,0.5361,0.5359,0.8024,-0.2628,906,808,826,703602310
8512024814,85,12024814,-1,226.981,721.9931,845.929,-242.24,324.98,720.76,16688,1.44699998E14,1.52800005E14,0.8671,990.8,919.0,5.749,0.0662,0.2964,0.0526,0.4779,0.7357,0.5145,0.5459,0.697,-0.465,232,739,866,927256097
8512028071,85,12028071,-1,368.665,791.612,832.7798,405.44,-373.44,-147.7,15109,1.31000001E14,1.43800001E14,0.8513,927.7,832.9,3.6,0.09,0.2852,0.0115,0.4813,0.5076,0.4099,0.8746,-0.4475,-0.1868,377,810,852,831146207
8512029629,85,12029629,-1,342.5269,612.8906,848.907,-271.66,200.23,255.66,19789,1.71599999E14,1.75099995E14,0.9076,1025.0,965.6,5.279,0.0293,0.2295,0.0214,0.4905,0.7976,0.5635,0.3408,0.7875,-0.5135,350,627,869,810312224
8512030948,85,12030948,-1,216.8331,721.1846,849.9163,380.36,702.64,357.45,22329,1.93599996E14,2.06000003E14,0.9601,1062.0,977.3,4.541,0.0185,0.2716,0.0428,0.5221,0.6864,0.6186,0.0248,0.6987,-0.715,222,738,870,927224506
